candidate_approval_number,discipline_root,approval_year,project_type_contexts,discipline_scope_contexts,priority,context_risk,max_segment_density,existence_status,evidence_level,crossref_strict_http_status,crossref_fallback_http_status,openalex_award_http_statuses,openalex_work_http_statuses,exact_web_query,funding_web_query,institution_site_query,next_action,source_errors,warning
50901004,E,2009,youth_c,E01,P2,false,0.978261,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50901004""","""50901004"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50901004""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50901085,E,2009,youth_c,E01,P2,false,0.978261,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50901085""","""50901085"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50901085""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
51864002,E,2018,regional,E04,P2,false,0.978261,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""51864002""","""51864002"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""51864002""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50806054,E,2008,youth_c,E06,P2,false,0.977011,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50806054""","""50806054"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50806054""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50806074,E,2008,youth_c,E06,P2,false,0.977011,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50806074""","""50806074"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50806074""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50272013,E,2002,general,E02,P2,false,0.976190,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50272013""","""50272013"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50272013""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50272073,E,2002,general,E02,P2,false,0.976190,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50272073""","""50272073"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50272073""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
59272076,E,1992,general,E02,P2,false,0.975610,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""59272076""","""59272076"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""59272076""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50671089,E,2006,general,E01,P2,false,0.975410,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50671089""","""50671089"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50671089""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50671101,E,2006,general,E01,P2,false,0.975410,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50671101""","""50671101"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50671101""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50376032,E,2003,general,E06,P2,false,0.974359,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50376032""","""50376032"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50376032""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50376064,E,2003,general,E06,P2,false,0.974359,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50376064""","""50376064"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50376064""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
51562017,E,2015,regional,E02,P2,false,0.973684,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""51562017""","""51562017"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""51562017""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50173004,E,2001,general,E03,P2,false,0.970588,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50173004""","""50173004"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50173004""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
59373132,E,1993,general,E03,P2,false,0.968750,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""59373132""","""59373132"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""59373132""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50177020,E,2001,general,E07,P2,false,0.965517,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50177020""","""50177020"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50177020""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50571022,E,2005,general,E01,P2,false,0.964912,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50571022""","""50571022"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50571022""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50571058,E,2005,general,E01,P2,false,0.964912,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50571058""","""50571058"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50571058""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50571060,E,2005,general,E01,P2,false,0.964912,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50571060""","""50571060"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50571060""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50571061,E,2005,general,E01,P2,false,0.964912,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50571061""","""50571061"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50571061""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50205026,E,2002,youth_c,E05,P2,false,0.964286,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50205026""","""50205026"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50205026""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50306009,E,2003,youth_c,E06,P2,false,0.962963,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50306009""","""50306009"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50306009""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50505002,E,2005,youth_c,E05,P2,false,0.961538,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50505002""","""50505002"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50505002""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50505050,E,2005,youth_c,E05,P2,false,0.961538,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50505050""","""50505050"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50505050""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
59905009,E,1999,youth_c,E05,P2,false,0.958333,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""59905009""","""59905009"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""59905009""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50273019,E,2002,general,E03,P2,false,0.958333,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50273019""","""50273019"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50273019""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50273039,E,2002,general,E03,P2,false,0.958333,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50273039""","""50273039"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50273039""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50674013,E,2006,general,E04,P2,false,0.954545,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50674013""","""50674013"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50674013""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50674020,E,2006,general,E04,P2,false,0.954545,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50674020""","""50674020"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50674020""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50674021,E,2006,general,E04,P2,false,0.954545,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50674021""","""50674021"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50674021""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50674022,E,2006,general,E04,P2,false,0.954545,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50674022""","""50674022"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50674022""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50674064,E,2006,general,E04,P2,false,0.954545,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50674064""","""50674064"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50674064""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50271015,E,2002,general,E01,P2,false,0.952941,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50271015""","""50271015"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50271015""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50271030,E,2002,general,E01,P2,false,0.952941,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50271030""","""50271030"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50271030""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50271060,E,2002,general,E01,P2,false,0.952941,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50271060""","""50271060"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50271060""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
